COD_UNIC,EAN,Name,Brand,Price,Stock,ProductURL,ImageURL,LastSeen,MissingCount
376690,6941237153449,"Adaptor Audio si Video Lightning - HDMI / Lightning Joyroom S-H141, Alb ",Joyroom,57.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-audio-video-lightning-hdmi-lightning-joyroom-s-h141-alb,https://img.gsmnet.ro/600x600/products/238724/adaptor-audio-video-1-1772198710.png,2026-08-03 14:39:56,0
376691,6956116701727,"Baterie Externa Joyroom Colorful Series JR-L012, 10000mAh, 22.5W, QC + PD, 1 x Lightning - 2 x USB-C, Roz",Joyroom,89.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-joyroom-colorful-series-jr-l012-10000mah-22-5w-qc-plus-pd-1-x-lightning-2-x-usb-c-roz,https://img.gsmnet.ro/600x600/products/238725/baterie-externa-joyroom-colorful-1-1772198411.png,2026-08-03 14:39:56,0
376692,6956116703011,"Cablu Date si Incarcare USB-A - Lightning Joyroom S-A11, 18W, 1.2m, Negru ",Joyroom,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-lightning-joyroom-s-a11-18w-1-2m-negru,https://img.gsmnet.ro/600x600/products/238726/cablu-date-incarcare-1-1772197771.png,2026-08-03 14:39:56,0
376693,6956116759445,"Cablu Date si Incarcare USB-C - Lightning Joyroom S-A31, 30W, 1.2m, Negru ",Joyroom,17.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-lightning-joyroom-s-a31-30w-1-2m-negru,https://img.gsmnet.ro/600x600/products/238727/cablu-date-incarcare-1-1772197664.jpeg,2026-08-03 14:39:56,0
376694,6956116759742,"Cablu Date si Incarcare USB-A - USB-C Joyroom S-A32, 18W, 1m, Negru ",Joyroom,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-usb-c-joyroom-s-a32-18w-1m-negru,https://img.gsmnet.ro/600x600/products/238728/cablu-date-incarcare-1-1772197373.png,2026-08-03 14:39:56,0
376695,6941237121073,"Suport Inel Joyroom JR-ZS383, Universal, Portocaliu ",Joyroom,42.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-inel-joyroom-jr-zs383-universal-portocaliu,https://img.gsmnet.ro/600x600/products/238729/suport-inel-joyroom-jr-zs383-1-1772196880.png,2026-08-03 14:39:56,0
376696,6956116734817,"Suport cu Ventuze Joyroom JR-ZS393, Universal, Negru",Joyroom,39.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-cu-ventuze-joyroom-jr-zs393-universal-negru,https://img.gsmnet.ro/600x600/products/238730/suport-cu-ventuze-joyroom-1-1772196299.png,2026-08-03 14:39:56,0
376697,6956116726379,"Suport cu Ventuze Joyroom JR-ZS393-S, Universal, Negru ",Joyroom,42.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-cu-ventuze-joyroom-jr-zs393-s-universal-negru,https://img.gsmnet.ro/600x600/products/238731/suport-cu-ventuze-joyroom-1-1772196072.png,2026-08-03 14:39:56,0
376698,6956116727451,"Cablu Date si Incarcare USB-C - Lightning Joyroom S-A45, 30W, 1m, Alb ",Joyroom,14.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-lightning-joyroom-s-a45-30w-1m-alb,https://img.gsmnet.ro/600x600/products/238732/cablu-date-incarcare-1-1772195821.png,2026-08-03 14:39:56,0
376699,6956116701741,"Baterie Externa Joyroom Colorful Series JR-L012, 10000mAh, 22.5W, QC + PD, 1 x Lightning - 2 x USB-C, Alba",Joyroom,104.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-joyroom-colorful-series-jr-l012-10000mah-22-5w-qc-plus-pd-1-x-lightning-2-x-usb-c-alba,https://img.gsmnet.ro/600x600/products/238733/baterie-externa-joyroom-colorful-1-1772195501.png,2026-08-03 14:39:56,0
376702,8806097998563,"Handsfree Bluetooth Samsung Galaxy Buds4, Negru SM-R540NZKAEUE ",Samsung,611.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-samsung-galaxy-buds4-negru-sm-r540nzkaeue,https://img.gsmnet.ro/600x600/products/238736/handsfree-bluetooth-samsung-galaxy-1-1774452674.png,2026-08-03 14:39:56,0
376703,8806097998167,"Handsfree Bluetooth Samsung Galaxy Buds4, Alb SM-R540NZWAEUE ",Samsung,611.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-samsung-galaxy-buds4-alb-sm-r540nzwaeue,https://img.gsmnet.ro/600x600/products/238737/handsfree-bluetooth-samsung-galaxy-1-1774452681.png,2026-08-03 14:39:56,0
376705,8806097984801,"Handsfree Bluetooth Samsung Galaxy Buds4 Pro, Negru SM-R640NZKAEUE ",Samsung,899.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-samsung-galaxy-buds4-pro-negru-sm-r640nzkaeue,https://img.gsmnet.ro/600x600/products/238739/handsfree-bluetooth-samsung-galaxy-1-1774452479.png,2026-08-03 14:39:56,0
376707,8806097985297,"Handsfree Bluetooth Samsung Galaxy Buds4 Pro, Alb SM-R640NZWAEUE ",Samsung,849.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-samsung-galaxy-buds4-pro-alb-sm-r640nzwaeue,https://img.gsmnet.ro/600x600/products/238741/handsfree-bluetooth-samsung-galaxy-1-1774452488.png,2026-08-03 14:39:56,0
376709,8806097912835,"Incarcator Retea Wireless Samsung, 25W, Gri EP-P2900BBEGWW ",Samsung,115.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-wireless-samsung-25w-gri-ep-p2900bbegww,https://img.gsmnet.ro/600x600/products/238743/incarcator-retea-wireless-samsung-1-1773147201.png,2026-08-03 14:39:56,0
376710,8806097945109,"Incarcator Retea Wireless Samsung, 25W, Gri EP-P2900TBEGWW ",Samsung,193.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-wireless-samsung-25w-gri-ep-p2900tbegww,https://img.gsmnet.ro/600x600/products/238744/incarcator-retea-wireless-samsung-1-1773147224.png,2026-08-03 14:39:56,0
376718,3666339593469,"Handsfree Bluetooth Guess 4G Gold Triangle Logo, A2DP, Negru",Guess,168.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-guess-4g-gold-triangle-logo-a2dp-negru,https://img.gsmnet.ro/600x600/products/238752/handsfree-bluetooth-guess-4g-4-1772012510.jpg,2026-08-03 14:39:56,0
376719,6941876213894,"Adaptor Audio si Video USB-A / USB-C - HDMI UGREEN CM629 (15389), Gri",UGREEN,78.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-audio-video-usb-a-usb-c-hdmi-ugreen-cm629-15389-gri,https://img.gsmnet.ro/600x600/products/238753/adaptor-audio-video-usb-c-usb-a-hdmi-ugreen-cm629-15389-gri-1772097772899.jpg,2026-08-03 14:39:56,0
376720,6957303821945,"Adaptor Audio USB-C - 3.5mm UGREEN CM460 (20194) Angled, Gri",UGREEN,28.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-audio-usb-c-3-5mm-ugreen-cm460-20194-angled-gri,https://img.gsmnet.ro/600x600/products/238754/adaptor-audio-usb-c-3-5mm-ugreen-cm460-20194-gri-1772097775917.jpg,2026-08-03 14:39:56,0
376721,6941876241910,"Prelungitor USB-C UGREEN US372 (45191), 1m, Negru",UGREEN,33.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/prelungitor-usb-c-ugreen-us372-45191-1m-negru,https://img.gsmnet.ro/600x600/products/238755/adaptor-date-incarcare-usb-c-usb-c-ugreen-us372-45191-100w-1m-negru-1772097778995.jpg,2026-08-03 14:39:56,0
376722,6957303875030,"Adaptor Interfata SSD UGREEN CM302 (70503), NVMe M.2 - PCIe 3.0 X4",UGREEN,20.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-diverse/adaptor-interfata-ssd-ugreen-cm302-70503-nvme-m-2-pcie-3-0-x4,https://img.gsmnet.ro/600x600/products/238756/adaptor-interfata-ssd-ugreen-cm302-70503-m-2-nvme-pcie-3-0-x4-negru-1772097781181.jpg,2026-08-03 14:39:56,0
376723,6957303875047,"Adaptor Interfata SSD UGREEN CM302 (70504), NVMe M.2 / SATA - PCIe 3.0 X4",UGREEN,38.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-diverse/adaptor-interfata-ssd-ugreen-cm302-70504-nvme-m-2-sata-pcie-3-0-x4,https://img.gsmnet.ro/600x600/products/238757/adaptor-interfata-ssd-ugreen-cm302-70504-m-2-nvme-sata-pcie-3-0-x4-negru-1772097784487.jpg,2026-08-03 14:39:56,0
376724,6957303837151,"Adaptor Interfata SSD UGREEN CM465 (30715), NVMe M.2 - PCIe 4.0 X4",UGREEN,29.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-diverse/adaptor-interfata-ssd-ugreen-cm465-30715-nvme-m-2-pcie-4-0-x4,https://img.gsmnet.ro/600x600/products/238758/adaptor-interfata-ssd-ugreen-cm465-30715-m-2-nvme-pcie-4-0-x4-negru-177209778690.jpg,2026-08-03 14:39:56,0
376725,6971050264497,"Adaptor OTG Lightning / microUSB / USB-C - USB-A Yesido GS15, Negru",Yesido,20.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-otg-lightning-microusb-usb-c-usb-a-yesido-gs15-negru,https://img.gsmnet.ro/600x600/products/238759/adaptor-otg-lightning-microusb-usb-c-usb-a-yesido-gs15-negru-1772097790641.jpg,2026-08-03 14:39:56,0
376726,6942314411308,"Adaptor OTG Lightning / USB-C - USB-A Yesido GS35, Gri",Yesido,19.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-otg-lightning-usb-c-usb-a-yesido-gs35-gri,https://img.gsmnet.ro/600x600/products/238760/adaptor-otg-lightning-usb-c-usb-a-yesido-gs35-gri-1772097791626.jpg,2026-08-03 14:39:56,0
376727,6941876271092,"Adaptor Wireless UGREEN AX900 (75109), Dual Band, Wi-Fi 6, 600Mbps, Negru",UGREEN,59.99,0,https://www.gsmnet.ro/accesorii-pc-laptop-retea/adaptor-wireless-ugreen-ax900-75109-dual-band-wi-fi-6-600mbps-negru,https://img.gsmnet.ro/600x600/products/238761/adaptor-wireless-ugreen-ax900-75109-dual-band-wi-fi-6-600mbps-negru-1772097794901.jpg,2026-08-03 14:39:56,0
376728,6941876232642,"Adaptor Wireless UGREEN CM762 (35264), Dual Band, Wi-Fi 6, 600Mbps, Negru",UGREEN,40.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-retea/adaptor-wireless-ugreen-cm762-35264-dual-band-wi-fi-6-600mbps-negru,https://img.gsmnet.ro/600x600/products/238762/adaptor-wireless-ugreen-cm762-35264-dual-band-wi-fi-6-600mbps-negru-1772097797906.jpg,2026-08-03 14:39:56,0
376729,6942314412848,"Aparat de Ras Yesido MG20, Alb",Yesido,46.99,5,https://www.gsmnet.ro/gadgeturi-utile/aparat-de-ras-yesido-mg20-alb,https://img.gsmnet.ro/600x600/products/238763/aparat-de-ras-yesido-mg20-alb-1772097799672.jpg,2026-08-03 14:39:56,0
376730,6942314412824,"Aparat de Ras Yesido MG21, Negru",Yesido,46.99,0,https://www.gsmnet.ro/gadgeturi-utile/aparat-de-ras-yesido-mg21-negru,https://img.gsmnet.ro/600x600/products/238764/aparat-de-ras-yesido-mg21-negru-1772097802179.jpg,2026-08-03 14:39:56,0
376731,6941876272846,"Baterie Externa UGREEN 75131B, 10000mAh, 22.5W, QC + PD, 1 x USB-A - 1 x USB-C, Gri",UGREEN,84.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-ugreen-75131b-10000mah-22-5w-qc-plus-pd-1-x-usb-a-1-x-usb-c-gri,https://img.gsmnet.ro/600x600/products/238765/baterie-externa-ugreen-75131b-10000mah-22-5w-qc-plus-pd-1-x-usb-a-1-x-usb-c-gri-1772097805547.jpg,2026-08-03 14:39:56,0
376732,6941876271054,"Baterie Externa UGREEN PB528 (55985B), 20000mAh, 30W, QC + PD, 1 x USB-A - 3 x USB-C, Gri",UGREEN,137.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-ugreen-pb528-55985b-20000mah-30w-qc-plus-pd-1-x-usb-a-3-x-usb-c-gri,https://img.gsmnet.ro/600x600/products/238766/baterie-externa-ugreen-pb528-55985b-20000mah-30w-qc-plus-pd-1-x-usb-a-3-x-usb-c-gri-1772097808837.jpg,2026-08-03 14:39:56,0
376733,6941876259922,"Baterie Externa UGREEN PB551 (55992), 20000mAh, 145W, QC + PD, 1 x USB-A - 2 x USB-C, Gri",UGREEN,202.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-ugreen-pb551-55992-20000mah-145w-qc-plus-pd-1-x-usb-a-2-x-usb-c-gri,https://img.gsmnet.ro/600x600/products/238767/baterie-externa-ugreen-pb551-55992-20000mah-145w-qc-plus-pd-1-x-usb-a-2-x-usb-c-gri-1772097810602.jpg,2026-08-03 14:39:56,0
376734,6942314412978,"Baterie Externa Yesido YP89, 10000mAh, 22.5W, QC + PD + FQI, 1 x Lightning - 1 x QI - 1 x USB-A - 1 x USB-C, Gri",Yesido,92.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-yesido-yp89-10000mah-22-5w-qc-plus-pd-plus-fqi-1-x-lightning-1-x-qi-1-x-usb-a-1-x-usb-c-gri,https://img.gsmnet.ro/600x600/products/238768/baterie-externa-yesido-yp89-10000mah-22-5w-qc-plus-pd-1-x-usb-a-1-x-usb-c-gri-1772097812818.jpg,2026-08-03 14:39:56,0
376735,6942314413876,"Baterie Externa Yesido YP92, 5000mAh, 22.5W, QC + PD, 1 x USB-A - 1 x USB-C, Neagra",Yesido,34.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-yesido-yp92-5000mah-22-5w-qc-plus-pd-1-x-usb-a-1-x-usb-c-neagra,https://img.gsmnet.ro/600x600/products/238769/baterie-externa-yesido-yp92-5000mah-22-5w-qc-plus-pd-1-x-usb-a-1-x-usb-c-neagra-177209781553.jpg,2026-08-03 14:39:56,0
376736,6974316285465,"Boxa Bluetooth Acefast K5 Pro, 100W, RGB, Waterproof, Neagra",Acefast,483.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-bluetooth-acefast-k5-pro-100w-rgb-waterproof-neagra,https://img.gsmnet.ro/600x600/products/238770/boxa-bluetooth-acefast-k5-pro-100w-rgb-waterproof-neagra-1772097818293.jpg,2026-08-03 14:39:56,0
376737,6942314415412,"Boxa Bluetooth Yesido YSW42, 20W, Neagra",Yesido,114.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-bluetooth-yesido-ysw42-20w-neagra,https://img.gsmnet.ro/600x600/products/238771/boxa-bluetooth-yesido-ysw42-20w-neagra-1772097821279.jpg,2026-08-03 14:39:56,0
376738,6942314412732,"Boxa Portabila Bluetooth Yesido YSW38, 30W, TWS, RGB, Neagra",Yesido,114.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-portabila-bluetooth-yesido-ysw38-30w-tws-rgb-neagra,https://img.gsmnet.ro/600x600/products/238772/boxa-portabila-bluetooth-yesido-ysw38-30w-tws-rgb-neagra-1772097824704.jpg,2026-08-03 14:39:56,0
376739,6942314412749,"Boxa Portabila Bluetooth Yesido YSW39, 20W, TWS, RGB, Neagra",Yesido,88.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-portabila-bluetooth-yesido-ysw39-20w-tws-rgb-neagra,https://img.gsmnet.ro/600x600/products/238773/boxa-portabila-bluetooth-yesido-ysw39-20w-tws-rgb-neagra-1772097826227.jpg,2026-08-03 14:39:56,0
376740,6942314412756,"Boxa Portabila Bluetooth Yesido YSW40, 8W, RGB, Neagra",Yesido,63.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-portabila-bluetooth-yesido-ysw40-8w-rgb-neagra,https://img.gsmnet.ro/600x600/products/238774/boxa-portabila-bluetooth-yesido-ysw40-8w-rgb-neagra-1772097829314.jpg,2026-08-03 14:39:56,0
376741,6941876268665,"Cablu Date si Incarcare USB-C - USB-C UGREEN 65866 Display, 240W, 1m, Gri",UGREEN,37.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-65866-display-240w-1m-gri,https://img.gsmnet.ro/600x600/products/238775/cablu-date-incarcare-usb-c-usb-c-ugreen-65866-display-240w-1m-gri-1772097832545.jpg,2026-08-03 14:39:56,0
376742,6941876269068,"Cablu Date si Incarcare USB-C - USB-C UGREEN L532, 240W, 0.5m, Gri",UGREEN,23.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-0-5m-gri,https://img.gsmnet.ro/600x600/products/238776/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-0-5m-gri-177209783587.jpg,2026-08-03 14:39:56,0
376743,6941876269075,"Cablu Date si Incarcare USB-C - USB-C UGREEN L532, 240W, 1m, Gri",UGREEN,22.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-1m-gri,https://img.gsmnet.ro/600x600/products/238777/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-1m-gri-1772097837547.jpg,2026-08-03 14:39:56,0
376744,6941876269082,"Cablu Date si Incarcare USB-C - USB-C UGREEN L532, 240W, 2m, Gri",UGREEN,31.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-2m-gri,https://img.gsmnet.ro/600x600/products/238778/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-2m-gri-1772097841789.jpg,2026-08-03 14:39:56,0
376745,6941876269099,"Cablu Date si Incarcare USB-C - USB-C UGREEN L532, 240W, 3m, Gri",UGREEN,43.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-3m-gri,https://img.gsmnet.ro/600x600/products/238779/cablu-date-incarcare-usb-c-usb-c-ugreen-l532-240w-3m-gri-1772097843173.jpg,2026-08-03 14:39:56,0
376746,6941876263837,"Cablu Date si Incarcare USB-C - USB-C UGREEN L706 (65383), 240W, 1m, Negru",UGREEN,59.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-l706-65383-240w-1m-negru,https://img.gsmnet.ro/600x600/products/238780/cablu-date-incarcare-usb-c-usb-c-ugreen-l706-65383-240w-1m-negru-1772097846887.jpg,2026-08-03 14:39:56,0
376747,6957303896295,"Cablu Date si Incarcare USB-C - USB-C UGREEN US551 (90629) Angled, 60W, 5m, Negru",UGREEN,51.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-us551-90629-angled-60w-5m-negru,https://img.gsmnet.ro/600x600/products/238781/cablu-date-incarcare-usb-c-usb-c-ugreen-us551-90629-angled-60w-5m-negru-1772097849896.jpg,2026-08-03 14:39:56,0
376748,6941876212675,"Cablu Date si Incarcare USB-C - USB-C UGREEN US557 (15267), 100W, 1m, Alb",UGREEN,24.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-c-usb-c-ugreen-us557-15267-100w-1m-alb,https://img.gsmnet.ro/600x600/products/238782/cablu-date-incarcare-usb-c-usb-c-ugreen-us557-15267-100w-1m-alb-1772097852307.jpg,2026-08-03 14:39:56,0
376749,6974316285601,"Casti Gaming Wireless Acefast H11, RGB, BT / Wi-FI / Wired, Albe",Acefast,128.99,0,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-audio-video/casti-gaming-wireless-acefast-h11-rgb-bt-wi-fi-wired-albe,https://img.gsmnet.ro/600x600/products/238783/casti-gaming-wireless-acefast-h11-rgb-bt-wi-fi-wired-albe-1772097854484.jpg,2026-08-03 14:39:56,0
376750,6941876258994,"Cititor Card USB / USB-C cu Organizator UGREEN CM856 (55899), 2 x SD - microSD, Gri",UGREEN,86.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-usb-c-cu-organizator-ugreen-cm856-55899-2-x-sd-microsd-gri,https://img.gsmnet.ro/600x600/products/238784/cititor-card-usb-usb-c-cu-organizator-ugreen-cm856-55899-2-x-sd-microsd-gri-1772097857496.jpg,2026-08-03 14:39:56,0
376751,6941876260249,"Cititor Card USB / USB-C UGREEN CM803 (65024), SD - microSD, Negru",UGREEN,53.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-usb-c-ugreen-cm803-65024-sd-microsd-negru,https://img.gsmnet.ro/600x600/products/238785/cititor-card-usb-usb-c-ugreen-cm803-65024-sd-microsd-negru-1772097859963.jpg,2026-08-03 14:39:56,0
376752,6941876241675,"Cititor Card USB / USB-C UGREEN CM812 (45167), SD - microSD - 2 x USB-A, Negru",UGREEN,48.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-usb-c-ugreen-cm812-45167-sd-microsd-2-x-usb-a-negru,https://img.gsmnet.ro/600x600/products/238786/cititor-card-usb-usb-c-ugreen-cm812-45167-sd-microsd-2-x-usb-a-negru-177209786234.jpg,2026-08-03 14:39:56,0
376753,6941876258864,"Cititor Card USB-C cu Organizator UGREEN 55886, 2 x SD - microSD, Gri",UGREEN,50.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-c-cu-organizator-ugreen-55886-2-x-sd-microsd-gri,https://img.gsmnet.ro/600x600/products/238787/cititor-card-usb-c-ugreen-55886-2-x-sd-microsd-gri-1772097865334.jpg,2026-08-03 14:39:56,0
376754,6941876260959,"Cititor Card USB-C UGREEN CM898 (65095), SD - microSD, Gri",UGREEN,92.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-c-ugreen-cm898-65095-sd-microsd-gri,https://img.gsmnet.ro/600x600/products/238788/cititor-card-usb-c-ugreen-cm898-65095-sd-microsd-gri-1772097868415.jpg,2026-08-03 14:39:56,0
376755,6941876235797,"Detector Camere Ascunse UGREEN LP793 (35579), Negru",UGREEN,31.99,0,https://www.gsmnet.ro/gadgeturi-utile/detector-camere-ascunse-ugreen-lp793-35579-negru,https://img.gsmnet.ro/600x600/products/238789/detector-camere-ascunse-ugreen-lp793-35579-negru-1772097870139.jpg,2026-08-03 14:39:56,0
376756,6974316285588,"Handsfree Bluetooth Acefast Aceclip Pro, TWS, Alb",Acefast,147.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-acefast-aceclip-pro-tws-alb,https://img.gsmnet.ro/600x600/products/238790/handsfree-bluetooth-acefast-aceclip-pro-tws-alb-1772097873677.jpg,2026-08-03 14:39:56,0
376757,6974316285595,"Handsfree Bluetooth Acefast Aceclip Pro, TWS, Auriu",Acefast,147.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-acefast-aceclip-pro-tws-auriu,https://img.gsmnet.ro/600x600/products/238791/handsfree-bluetooth-acefast-aceclip-pro-tws-auriu-1772097876493.jpg,2026-08-03 14:39:56,0
376758,6974316285571,"Handsfree Bluetooth Acefast Aceclip Pro, TWS, Negru",Acefast,147.99,5,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-acefast-aceclip-pro-tws-negru,https://img.gsmnet.ro/600x600/products/238792/handsfree-bluetooth-acefast-aceclip-pro-tws-negru-1772097879235.jpg,2026-08-03 14:39:56,0
376759,6941876276301,"Handsfree Bluetooth UGREEN HiTune Studio Plus HP207, A2DP, ANC, Argintiu",UGREEN,119.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-argintiu,https://img.gsmnet.ro/600x600/products/238793/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-argintiu-1772097881990.jpg,2026-08-03 14:39:56,0
376760,6941876276318,"Handsfree Bluetooth UGREEN HiTune Studio Plus HP207, A2DP, ANC, Bej",UGREEN,119.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-bej,https://img.gsmnet.ro/600x600/products/238794/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-bej-1772097885322.jpg,2026-08-03 14:39:56,0
376761,6941876276295,"Handsfree Bluetooth UGREEN HiTune Studio Plus HP207, A2DP, ANC, Maro",UGREEN,119.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-maro,https://img.gsmnet.ro/600x600/products/238795/handsfree-bluetooth-ugreen-hitune-studio-plus-hp207-a2dp-anc-maro-1772097888552.jpg,2026-08-03 14:39:56,0
376762,6941876256143,"Handsfree Bluetooth UGREEN Studio Pro HP206, A2DP, ANC, Alb",UGREEN,211.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-ugreen-studio-pro-hp206-a2dp-anc-alb,https://img.gsmnet.ro/600x600/products/238796/handsfree-bluetooth-ugreen-studio-pro-hp206-a2dp-anc-alb-1772097891553.jpg,2026-08-03 14:39:56,0
376763,6941876256877,"Handsfree Bluetooth UGREEN Studio Pro HP206, A2DP, ANC, Negru",UGREEN,211.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-ugreen-studio-pro-hp206-a2dp-anc-negru,https://img.gsmnet.ro/600x600/products/238797/handsfree-bluetooth-ugreen-studio-pro-hp206-a2dp-anc-negru-1772097894131.jpg,2026-08-03 14:39:56,0
376764,6942314408469,"Handsfree Bluetooth Yesido EP07, A2DP, ANC, Negru",Yesido,121.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-yesido-ep07-a2dp-anc-negru,https://img.gsmnet.ro/600x600/products/238798/handsfree-bluetooth-yesido-ep07-a2dp-anc-negru-177209789757.jpg,2026-08-03 14:39:56,0
376765,6942314412886,"Handsfree Bluetooth Yesido EP10, A2DP, Negru",Yesido,71.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-yesido-ep10-a2dp-negru,https://img.gsmnet.ro/600x600/products/238799/handsfree-bluetooth-yesido-ep10-a2dp-negru-1772097900996.jpg,2026-08-03 14:39:56,0
